,date,startup,vertical,subvertical,city,investor,round,amount
2607,2015-07-16,Ketto,fintechh,Crowd Funding Platform,Mumbai,"Pradyumna Dalmia, Sudhir Rao & Others",Seed/Angel,5.6
2608,2015-07-17,QuikWallet,fintech,F&B sector Mobile Payment platform,Mumbai,Snow Leopard Technology Ventures,PrivateEquity,12.8
2609,2015-07-17,Omnikart,ecommerce,Industrial Supplies B2B ecommerce,Mumbai,"Sumit Gandhi, Manish Gandhi",Seed/Angel,0.8
2610,2015-07-20,Zo Rooms,others,Online budget hotel chain,New Delhi,"Tiger Global, Orios Venture Partners.",PrivateEquity,120.0
2611,2015-07-20,Innoviti,fintech,Payment Solutions platform,Bangalore,"Catamaran Ventures, New India Investment Corporation",PrivateEquity,38.8
2612,2015-07-21,ZenRadius,tech,Online Hiring Platform,Bangalore,"Tracxn Labs, Deepak Singh",Seed/Angel,0.0
2613,2015-07-21,Joy by nature,lifestyle_consumer,Organic Food ecommerce,New Delhi,"Mumbai Angels, Vriddhi Fund, Others",PrivateEquity,8.0
2614,2015-07-22,Iqlect,tech,Big Data & Analytics platform,Bangalore,Exfinity Venture Partners,PrivateEquity,16.0
2615,2015-07-22,deGustibus,food,Fine Dining Restaurant Chain,Mumbai,India Value Fund Advisors,PrivateEquity,240.0
2616,2015-07-23,Nestaway,others,Luxury Rental Homes,Bangalore,"Flipkart, Tiger Global",PrivateEquity,102.0
2617,2015-07-23,Mswipe,fintech,Mobile Point of Sale payment solution,,"Falcon Edge Capital, Meru Capital, Ola, Matrix Partners, DSG Consumer Partners, Axis Bank",PrivateEquity,200.0
2618,2015-07-23,Myonsto,ecommerce,Online Grocers,Ahmedabad,Jayant Bokadia,Seed/Angel,2.56
2619,2015-07-23,iCrushiFlush,media_entertainment,Casual Dating App,Mumbai,IDG Ventures India,Seed/Angel,0.0
2620,2015-07-23,MedGenome,health,Clinical Genomics Provider,Bangalore,Sequoia Capital,PrivateEquity,160.0
2621,2015-07-23,HolidayIQ,transport_mobility,Travel information portal,Bangalore,MakeMyTrip,PrivateEquity,120.0
2622,2015-07-23,Fitternity,health,Fitness Marketplace,Mumbai,Exfinity Venture Partners,PrivateEquity,8.0
2623,2015-07-23,Quikr,ecommerce,Online & Mobile classified listings,Mumbai,"AB Kinnevik, Falcon Edge Capital, Coatue Management",PrivateEquity,480.0
2624,2015-07-23,JetSetGo,transport_mobility,Private Jet/ Helicopter Marketplace,New Delhi,YourWeCan Ventures,Seed/Angel,0.0
2625,2015-07-24,BroEx,media_entertainment,Real Estate Broker network App,Gurgaon,Lightspeed India,PrivateEquity,8.0
2626,2015-07-25,Shopatplaces,others,Ethnic/ Traditional Fashion Store,New Delhi,Indian Angel Network,Seed/Angel,0.0
2627,2015-07-25,CredR,transport_mobility,Used Bikes Marketplace,Mumbai,Fidelity Growth Partners,PrivateEquity,120.0
2628,2015-07-27,ManageMySpa,ecommerce,Spa & Salon Management Software,Hyderabad,Accel Partners,PrivateEquity,48.0
2629,2015-07-27,Townrush,transport_mobility,B2B logistics delivery platform,Bangalore,Lightspeed Venture Partners,Seed/Angel,0.0
2630,2015-07-27,Locus,transport_mobility,Logistics Automation Platform,Bangalore,"growX ventures,\\xc2\\xa0 Manish Singhal",Seed/Angel,0.0
2631,2015-07-27,Bevy,media_entertainment,Online Hiring Platform,Bangalore,Varun Agarwal & Others,Seed/Angel,0.0
2632,2015-07-28,Pepperfry,ecommerce,Online home d\\xc3\\xa9cor marketplace,Mumbai,"Goldman Sachs, Zodius Technology Fund, Bertelsmann India Investments Norwest Venture Partners.",PrivateEquity,800.0
2633,2015-07-28,Flipkart,ecommerce,Online Marketplace,Bangalore,Steadview Capital and existing investors,PrivateEquity,5600.0
2634,2015-07-28,Opinio,tech,Hyperlocal food & grocery store,Bangalore,"Accel Partners, Traxcn Labs & Others",Seed/Angel,10.4
2635,2015-07-28,Zoctr,health,Health-Tech platform,Mumbai,"Sandeep Parwal, Krishan Gupta & Others",Seed/Angel,8.0
2636,2015-07-29,Zimmber,enterprise_b2b,Hyperlocal Handyman Services,Mumbai,"IDG Ventures India, Omidyar Network, Sherpalo Ventures,\\xc2\\xa0 Mohandas Pai",PrivateEquity,16.0
2637,2015-07-29,trueHb,health,Medical Tech Instruments,New Delhi,"Sachin and Binny Bansal, Malvinder and Shivinder Singh, Gurpreet Singh & others",Seed/Angel,19.2
2638,2015-07-29,Zovi,ecommerce,Hyperlocal Deals Marketplace,Bangalore,"Paytm, SAIF Partners,\\xc2\\xa0 Tiger Global Management & others",PrivateEquity,400.0
2639,2015-07-29,Swajal,climate_tech,Innovative Water Solutions,Gurgaon,Abhishek Gupta,PrivateEquity,9.6
2640,2015-07-30,Pipa Bella,ecommerce,Online Jewelry Store,Mumbai,LionRock Capital,PrivateEquity,4.8
2641,2015-07-30,Pragmatix,enterprise_b2b,Business intelligence & Analytics,Mumbai,SIDBI Venture Capital Ltd,PrivateEquity,19.2
2642,2015-07-30,Droom,transport_mobility,Used Vehicle Marketplace,New Delhi,"Lightbox Ventures, Beenos",PrivateEquity,128.0
2643,2015-07-30,MadRat Games,media_entertainment,Educational Board Games,Bangalore,"Kunal Bahl, Rohit Bansal",Seed/Angel,1.344
2644,2015-07-30,Noodle Play,food,Chinese food delivery,Mumbai,"Elliot Stechman, Gautam Sinha, Ambarish Ray",Seed/Angel,1.344
2645,2015-07-30,Wassup,media_entertainment,On-Demand Laundry & Dry cleaning App,Chennai,B S Nagesh,PrivateEquity,0.0
2646,2015-07-30,Cartisan,transport_mobility,On-Demand Car services App,Bangalore,"YouWeCan Ventures,\\xc2\\xa0 Aprameya Radhakrishna",Seed/Angel,0.0
2647,2015-07-31,LazyLad,lifestyle_consumer,Hyperlocal Grocery App,Gurgaon,"Jai Choi, Kiyohiro Sugashita, Hirokazu",PrivateEquity,4.0
2648,2015-07-31,TripFactory,transport_mobility,Online Curated Holiday package bookings,Bangalore,"Aarin Capital Partners,",PrivateEquity,0.0
2649,2015-07-31,Prothom,media_entertainment,Hasbro Toy Manufacturer,Pune,Oliphabs Capital,PrivateEquity,16.0
2650,2015-07-31,Bona Vita,food,Travel Tech,Gurgaon,MakeMyTrip,PrivateEquity,40.0
2651,2015-06-01,Vyomo,ecommerce,Beauty and Wellness Platform,New Delhi,Aprameya Radhakrishna,Seed/Angel,0.0
2652,2015-06-01,Veeba Foods,food,Healthy Food Manufacturer,New Delhi,"DSG Consumer Partners, Saama Capital.",PrivateEquity,48.0
2653,2015-06-01,Truebil,transport_mobility,Used Car Marketplace,Mumbai,"Kae Capital, Anupam Mittal",Seed/Angel,4.0
2654,2015-06-01,Meritnation,edtech,Online Learning Platform,New Delhi,InfoEdge,PrivateEquity,32.0
2655,2015-06-01,Eattreatonline,food,Healthy Food Online Community,New Delhi,Group of 15 Angel Investors,Seed/Angel,2.8
2656,2015-06-01,CredR,transport_mobility,Used two-wheeler Marketplace,Mumbai,GrowthStory,Seed/Angel,0.0
2657,2015-06-01,Glamrs,ecommerce,Online Fashion Video Portal,Mumbai,"Ventureworks India, Blume Ventures, Batlivala & Karani Securities, Nikunj Jhaveri",PrivateEquity,8.0
2658,2015-06-01,Proviera,realestate,Probiotic Technology Products Manufacturer,Chennai,Infuse Ventures,PrivateEquity,4.4
2659,2015-06-01,Arth DesignBuild,lifestyle_consumer,Architectural Design & Consulting,Hyderabad,Srinivas Tirupati,Seed/Angel,4.0
2660,2015-06-02,Saama,tech,Big Data & Analytics Services,Pune / US,Carrick Capital Partners,PrivateEquity,280.0
2661,2015-06-02,AllIzHealth,health,Preventive Healthcare Services,Pune,Mumbai Angels & Other angel investors,Seed/Angel,2.8
2662,2015-06-02,Karma Healthcare,health,Tech-enabled Rural Healthcare Services,Udaipur,Ennovent Impact Investment Holding,PrivateEquity,0.0
2663,2015-06-03,Entropy Innovations,tech,Engineering Innovations,Mumbai,Mark Mobius & 9 Other Angel investors,Seed/Angel,0.0
2664,2015-06-03,Propstack,realestate,Real Estate Intelligence Platform,Mumbai,DMG Information,PrivateEquity,24.0
2665,2015-06-03,MyTaxiIndia,transport_mobility,Online Car Rental Affiliates,New Delhi,Green House Ventures,Seed/Angel,0.8
2666,2015-06-03,Arkin Net,tech,Data Center Software platform,Pune / US,Nexus Venture Partners,PrivateEquity,120.0
2667,2015-06-03,Little Black Book Delhi,media_entertainment,Online City & Lifestyle Guide,New Delhi,"Rajan Anandan, Niraj Singh, Sachin Bhatia, Singapore Angel Network & Aseem Vadehra",Seed/Angel,1.2
2668,2015-06-03,MyPoolin,media_entertainment,P2P Payments platform,New Delhi,"Sharad Sharma, Rajan Anandan, Sunil Kalra, Amit Ranjan, Rohan Malhotra,\\xc2\\xa0 Arjun Malhotra, Gautam Gandhi",Seed/Angel,0.0
2669,2015-06-03,iCustomadeit,ecommerce,Bespoke Merchandize Marketplace,Pune,"Virendra Shahney, Dr Paresh Doshi",Seed/Angel,2.0
2670,2015-06-03,KAARYAH,ecommerce,Women Lifestyle Marketplace,Gurgaon,Ratan Tata,Seed/Angel,0.0
2671,2015-06-04,Ecom Express,transport_mobility,Logistics Solution Provider,New Delhi,Warburg Pincus,PrivateEquity,1096.0
2672,2015-06-04,Vidooly,media_entertainment,Video Intelligence Platform,Noida,Bessemer Venture Partners,PrivateEquity,8.0
2673,2015-06-04,Zopper,ecommerce,Hyperlocal Shopping App,Mumbai,"Tiger Global,\\xc2\\xa0 Nirvana Ventures Advisors",PrivateEquity,160.0
2674,2015-06-04,Flipkart,ecommerce,eCommerce platform,Bangalore,Morgan Stanley,PrivateEquity,400.0
2675,2015-06-05,kWatt Solutions,climte_tech,Renewable energy solutions,Mumbai,undisclosed,Seed/Angel,4.0
2676,2015-06-05,Medwell Ventures,health,Healthcare\\nService provider,Bangalore,"Fidelity Growth Partners, Fidelity Biosciences",PrivateEquity,80.0
2677,2015-06-05,Jugnoo,transport_mobility,Auto Rickshaw Based Services,Chandigarh,"Snow Leopard, Paytm",PrivateEquity,40.0
2678,2015-06-08,PosterGully,ecommerce,Artist / Designer Marketplace,New Delhi,"Natarajan Iyer,Rajesh Sawhney,\\xc2\\xa0 & other Angel investors.",Seed/Angel,0.0
2679,2015-06-08,Applied Solar Technologies,climte_tech,Off-grid Solar Power,Mumbai,"Future Fund,Bessemer Venture, Capricorn Investment and IFC",PrivateEquity,320.0
2680,2015-06-09,Clovia,ecommerce,Private Label lingerie Ecommerce,New Delhi,IvyCap Ventures,PrivateEquity,40.0
2681,2015-06-09,Swiggy,food,Online Food Ordering,Bangalore,"Norwest Venture Partners, SAIF Partners, Accel Partners",PrivateEquity,132.0
2682,2015-06-09,PayMango,fintech,Mobile Commerce Platform,Gurgaon,Group of Angel Investors,Seed/Angel,1.872
2683,2015-06-09,Printland,others,Online Printing Services,New Delhi,SIDBI Venture Capital Ltd,PrivateEquity,0.0
2684,2015-06-09,Teritree,climate_tech,Digital Marketing Services,Bangalore,KCL,Seed/Angel,1.12
2685,2015-06-10,Guiddoo,transport_mobility,Travel Guide Mobile App,Mumbai,"Pawan Borle, SVP Fly Dubai & Others",Seed/Angel,0.0
2686,2015-06-10,Voonik,ecommerce,Fashion Ecommerce store,Bangalore,"Sequoia Capital, Seedfund",PrivateEquity,40.0
2687,2015-06-11,AdStringO,media_entertainment,Mobile Compression Software,Mumbai,"Arihant Patni, Vishal Khare,\\xc2\\xa0 Viswanath Ramachandran",Seed/Angel,2.8
2688,2015-06-11,Faircent,fintech,Peer to Peer Lending platform,Gurgaon,M&S Partners Pte. Ltd,Seed/Angel,2.0
2689,2015-06-12,La Renon,health,Global Healthcare products,Ahmedabad,Sequoia Capital,PrivateEquity,128.0
2690,2015-06-15,Homelane,lifestyle_consumer,Home Furnishing Solutions,Bangalore,Sequoia Capital,PrivateEquity,400.0
2691,2015-06-15,iSTAR,edtech,Skill Training & Placement Platform,Bangalore,Unitus Seed Fund,PrivateEquity,0.0
2692,2015-06-15,Shippr,transport_mobility,Intra-City Logistics service,Bangalore,i2india Pvt Ltd,Seed/Angel,4.0
2693,2015-06-16,FoodAbhi,food,online tiffin service aggregator,Mumbai,Group of angel investors,Seed/Angel,0.0
2694,2015-06-16,Karma Recycling,climate_tech,Electronic Goods recycling service,Delhi,"Infuse Ventures, Low Carbon Enterprise Fund",PrivateEquity,0.0
2695,2015-06-16,CouponRaja,ecommerce,Online Coupon & comparison platform,Mumbai,"Mahesh Pratapneni, Pallab Chatterjee & others",Seed/Angel,4.0
2696,2015-06-17,Babychakra,lifestyle_consumer,Parents & Kids Online platform,Mumbai,"Mumbai Angels, Patni Family Office, Singapore Angel Network, Karan Maheshwari, Jatin Aneja, Kishor Ganji, Roopa Nath",Seed/Angel,0.0
2697,2015-06-17,Jiffstore,ecommerce,Online Grocery platform,Bangalore,"Unitus Seed Fund, Times Internet",Seed/Angel,0.0
2698,2015-06-17,MyDentist,health,Dental Clinic chain,Mumbai,"LGT Group, Asian Healthcare fund, Seedfund",PrivateEquity,65.6
2699,2015-06-18,Moovo,transport_mobility,On-Demand Logistics Service,New Delhi,YouWeCan Ventures,Seed/Angel,0.0
2700,2015-06-18,Fracktal Works,others,3D Printer Manufacturer,Bangalore,Neoteric Infomatique Limited,PrivateEquity,24.0
2701,2015-06-18,Hansa Customer Equity,enterprise_b2b,IT / Customer Engagement Consulting,Mumbai,ASK Pravi,PrivateEquity,40.0
2702,2015-06-18,HealthifyMe,health,Health & Fitness App,Bangalore,"Gopal Srinivasan, Sashi Reddy, Amit Gupta, Pallav Nadhani",PrivateEquity,0.0
2703,2015-06-18,CAKART,edtech,Online Education Marketplace,Bangalore,Sunil Maheshwari & group of investors,Seed/Angel,0.0
2704,2015-06-19,Housejoy,enterprise_b2b,Home services marketplace,Bangalore,Matrix Partners,PrivateEquity,32.0
2705,2015-06-19,FundsIndia,fintech,Financial Services Platform,Chennai,"Faering Capital, Foundation Capital, Inventus Capital Partners",PrivateEquity,88.0
2706,2015-06-20,Cupick,tech,Social Network for Artists,Bangalore,Group of Angel Investors from US/India,Seed/Angel,0.96
2707,2015-06-20,Tracxn,tech,Startup funding platform,Bangalore,"Sachin Bansal, Bunny Bansal & other investors",PrivateEquity,80.0
2708,2015-06-21,Holachef,food,Food Delivery Platform,Mumbai,"Kalaari Capital, India Quotient",PrivateEquity,24.8
2709,2015-06-22,elong,transport_mobility,Data Driven recruitment recommendation,Bangalore,"Kunal Bahl, Rohit Bansal, Blume Ventures, Phanindra Sama, Raju Reddy",PrivateEquity,40.0
2710,2015-06-22,Ixigo,transport_mobility,Travel Search Engine,Gurgaon,Micromax Informatics,PrivateEquity,0.0
2711,2015-06-22,SkillAngels,edtech,Brain Games Platform,Chennai,Sprout Angels LLP,Seed/Angel,0.0
2712,2015-06-22,Vidgyor,media_entertainment,Video Advertisement Platform,Bangalore,AngelPrime,Seed/Angel,4.0
2713,2015-06-22,Banihal,tech,Algorithmic Match Making Platform,New Delhi / California,Dr David Cheriton,Seed/Angel,0.0
2714,2015-06-23,Goodservice,enterprise_b2b,Mobile Chat based concierge service,New Delhi,Sequoia Capital,PrivateEquity,12.8
2715,2015-06-23,Treebo,others,Online Budget Hotel Booking Service,Bangalore,"Matrix Partners India, SAIF Partners",PrivateEquity,48.0
2716,2015-06-23,EduKart,edtech,Online education marketplace,New Delhi,"Holostik Group, YouWeCan Ventures, 500 Startups, Vijay Shekhar Sharma, Manish Kheterpal, Amit Patni",PrivateEquity,8.0
2717,2015-06-23,Healthians,health,Preventive healthcare services,Hyderabad,YouWeCan Ventures,Seed/Angel,0.0
2718,2015-06-24,LabInApp,edtech,Science Learning App,Bangalore,Unitus Seed Fund,Seed/Angel,0.0
2719,2015-06-24,Syona Cosmetics,ecommerce,Beauty and Wellness platform,Chennai,Chennai Angels,Seed/Angel,0.0
2720,2015-06-24,Sigrid Education,edtech,Online Education Platform,Noida,Oliphans Capital,Seed/Angel,0.0
2721,2015-06-24,Indix,tech,SaaS product intelligence platform,,"Nokia Growth Partners, Nexus Venture Partners, Avalon Ventures",PrivateEquity,120.0
2722,2015-06-24,The Porter,transport_mobility,Logistics Tech,Mumbai,"Sequoia Capital, Kae Capital, Anupam Mittal, Sandeep Tandon",PrivateEquity,44.0
2723,2015-06-24,Retention,tech,App Analytics platform,Bangalore,"Mercury Fund, Anshu Sharma, Pratyush Prasanna, Robert Winters & others",Seed/Angel,4.0
2724,2015-06-25,Fusion Microfinance,fintech,Micro Finance Platform,New Delhi,"Development finance institution Belgian Investment Company, Oikocredit",PrivateEquity,68.8
2725,2015-06-25,Zinka,transport_mobility,Freight logistics platform,Bangalore,"Accel Partners, Flipkart",PrivateEquity,48.0
2726,2015-06-26,CreditMantri,fintech,Credit Management Services,Chennai,"IDG Ventures India, Elevar Equity, Accion Venture Lab",PrivateEquity,20.0
2727,2015-06-26,GetMyPeon,enterprise_b2b,Hyperlocal Handyman Services,Mumbai,Undisclosed investors,Seed/Angel,2.0
2728,2015-06-29,UrbanClap,enterprise_b2b,Hyperlocal services marketplace,New Delhi,"SAIF Partners,\\xc2\\xa0 Accel Partners",PrivateEquity,80.0
2729,2015-06-29,StayGlad,ecommerce,Beauty services Mobile Marketplace,Bangalore,"Tracxn Labs, Sahil Barua",Seed/Angel,0.0
2730,2015-06-29,AdWyze,media_entertainment,Marketing / Advertising Automation platform,Bangalore,Mape Advisory,Seed/Angel,8.0
2731,2015-06-29,Zimmber,enterprise_b2b,Hyperlocal Handyman Services,Mumbai,"Naveen Tiwari, Mohit Saxena, Amit Gupta, Piyush Shah, Manish Dugar",Seed/Angel,3.2
2732,2015-06-30,Buttercups,lifestyle_consumer,Online Lingerie platform,Bangalore,"Kanwaljit Singh, Angie Mahtaney, Manoj Varghese",Seed/Angel,0.0
2733,2015-06-30,RailYatri,transport_mobility,Railways Information Mobile app,Bangalore,"Helion Ventures, Omidiyar Network, Blume Ventures and Ujama",PrivateEquity,0.0
2734,2015-06-30,aagaar,ecommerce,Hyperlocal grocery delivery,Gurgaon,Group of Investors,Seed/Angel,0.0
2735,2015-06-30,Flatchat,media_entertainment,Flat rental Mobile App,Bangalore,Commonfloor,PrivateEquity,20.0
2736,2015-06-30,MyCFO,fintech,Wealth Management Platform,Mumbai,Sameer Koticha,PrivateEquity,12.0
2737,2015-05-01,Foodpanda,food,Online Food Delivery,Gurgaon,"Goldman Sachs, Rocket Internet",PrivateEquity,800.0
2738,2015-05-01,Termsheet,media_entertainment,Fund Raising Platform,Chennai,"Anand Vijay, Nipun Dureja, Satyajit Heeralal, Keith Rodricks, Gaurav Lochan, Azmul Haque, Nikhil Bagri",Seed/Angel,0.8
2739,2015-05-04,Applicate,enterprise_b2b,Workforce Management Software,Bangalore,"Rishi Vasudev, Amit Gupta, Rajiv Nayan",Seed/Angel,4.4
2740,2015-05-04,World Art Community,media_entertainment,Online Art Marketplace,Gurgaon,Viraj Tyagi & others,Seed/Angel,1.6
2741,2015-05-04,SpoonJoy,food,Online Food Delivery,Bangalore,SAIF Partners,Seed/Angel,8.0
2742,2015-05-05,Seed Schools,edtech,Affordable Education,Hyderabad,Acumen Fund,Seed/Angel,5.2
2743,2015-05-05,Ignis Careers,enterprise_b2b,Career Development,Hyderabad,Acumen Fund,Seed/Angel,2.0
2744,2015-05-05,Square Yards,realestate,Real Estate Advisory,Gurgaon,Undisclosed Investors,PrivateEquity,48.0
2745,2015-05-05,Fintellix,fintech,Banking Analytics Platform,Bangalore,"IDG Ventures, Sequoia Capital",PrivateEquity,120.0
2746,2015-05-05,Customer360,enterprise_b2b,Customer Engagement Platform,Mumbai,Vishwas Patel,Seed/Angel,0.0
2747,2015-05-06,Delhivery,transport_mobility,Ecommerce Logistics,Gurgaon,"Tiger Global Management, Multiples Alternate Asset Management, Nexus Venture Partners, Times Internet",PrivateEquity,680.0
2748,2015-05-06,Swiggy,food,Online Food Delivery,Bangalore,Norwest Venture Partners,PrivateEquity,120.0
2749,2015-05-07,Uniphore,tech,Speech Recognition Solutions,Chennai,"IDG Ventures, Kris Gopalakrishnan",PrivateEquity,0.0
2750,2015-05-07,Box8,food,Online Food Delivery,Mumbai,Mayfield Ventures,PrivateEquity,28.0
2751,2015-05-07,Toppr,edtech,Online Education Platform,Mumbai,"Fidelity Growth Partners India, SAIF Partners,\\xc2\\xa0 Helion Ventures",PrivateEquity,80.0
2752,2015-05-07,Vedantu,edtech,Online Education Platform,Bangalore,"Accel Partners, Tiger Global Management",PrivateEquity,40.0
2753,2015-05-08,BuyHatke,ecommerce,Online Product Comparison,Bangalore,"S.Gopalakrishnan, Beenos",Seed/Angel,8.0
2754,2015-05-08,KleverKid,edtech,Online Education Platform,New Delhi,Aarin Capital Partners,Seed/Angel,0.0
2755,2015-05-08,Uniken,tech,Online Security Platform,Pune,Exfinity Ventures,PrivateEquity,16.0
2756,2015-05-08,GrandOpinion,enterprise_b2b,Online Medical Diagnostic,New Delhi,Florida based Angel investor,Seed/Angel,1.2
2757,2015-05-08,HealthifyMe,health,Health & Fitness App,Bangalore,Micromax Informatics,PrivateEquity,0.0
2758,2015-05-12,ZapStitch,ecommerce,Cloud Data Integration Platform,Bangalore,"Helion Venture Partners, Orios Venture Partners",PrivateEquity,16.0
2759,2015-05-12,Wassup,media_entertainment,Mobile Laundry Cleaning Service,Chennai,"Arun Chandra Mohan, Praveen Sinha",PrivateEquity,16.0
2760,2015-05-12,Mobiefit,health,Mobile Fitness App,Goa,Prototyze,Seed/Angel,0.0
2761,2015-05-12,Plancess,edtech,Online Education Platform,Mumbai,"Rajendra Gogri,\\xc2\\xa0 Chandrakant Gogri",Seed/Angel,16.0
