,date,startup,vertical,subvertical,city,investor,round,amount
2299,2015-10-06,SportzVillage,Sports,Sports Management & Physical Education Business,Bangalore,Gaja Capital Private Equity Fund,Private Equity,80.0
2300,2015-10-06,SportyBeans,EdTech,multi-sport program for preschoolers,Pune,YouWeCan Ventures,Seed Funding,0.0
2301,2015-10-06,Burger Singh,FoodTech,QSR & Online delivery portal,Gurgaon,"Ashvin Chadha, Avtar Monga, Udaan Angels, Dheeraj Jain",Seed Funding,4.0
2302,2015-10-06,Welcome Cure,HealthTech,Online Homeopathy Clinic,Mumbai,Unnamed Media house and HNIs,Private Equity,48.0
2303,2015-10-07,SchoolGuru,EdTech,E-Learning Service Provider,Mumbai,High Networth Individuals from India & USA,Private Equity,24.0
2304,2015-10-07,Naturally Yours,Grocery,Organic Food etailer,Mumbai,Sanjay Mehta,Seed Funding,0.0
2305,2015-10-07,GoJavas,Logistics,Delivery & Logistics Service provider,Gurgaon,Snapdeal,Private Equity,160.0
2306,2015-10-07,Scandid,AI,Product Discovery & comparison App,Pune,Micromax Informatics,Private Equity,0.0
2307,2015-10-07,StalkBuyLove,Fashion,Online Apparels Fashion brand,New Delhi,"Mato Peric, Peter Kabel & others",Private Equity,0.0
2308,2015-10-08,ZuperMeal,FoodTech,Home Cooked Food marketplace & Delivery,Mumbai,"Sanjeev Kapoor,\\xc2\\xa0 Ravi Saxena & Others",Private Equity,16.0
2309,2015-10-08,Cube26,AI,Gesture based Mobile Development,New Delhi,"Tiger Global Management, Flipkart",Private Equity,61.6
2310,2015-10-08,Mobikon,Analytics,Hotel Mobile CRM Software platform,Pune / Singapore,"Life.SREDA, Qualgro",Private Equity,0.0
2311,2015-10-08,Grabhouse,Housing,Rental Accommodation Search platform,Bangalore,Sequoia and Kalaari Capital.,Private Equity,80.0
2312,2015-10-08,Quifers,FinTech,Logistics Tech Platform,Mumbai,"Vikas Agarwal, Vishal Khare, Sanjeev Kakkar, Smile Group",Seed Funding,2.48
2313,2015-10-09,Stockroom.io,SaaS,Developer Portfolio Showcase platform,Hyderabad,Undisclosed Investors,Seed Funding,0.56
2314,2015-10-09,Curofy,HealthTech,Doctors Network Mobile App,New Delhi,RoundGlass Partners,Private Equity,0.0
2315,2015-10-09,Cloud Lending,FinTech,End-to-End Lending platform,Bangalore / San Mateo,SF Capital Group,Private Equity,64.0
2316,2015-10-09,Inayo,FoodTech,on-demand healthcare marketplace,Mumbai,"Kemark Ventures, Amit Ranjan, Zishaan Hayath and Others",Seed Funding,2.4
2317,2015-10-09,WoNoBo,Travel,360-degree view creating platform,Bangalore,Quikr,Private Equity,0.0
2318,2015-10-09,Kulzy,Lifestyle,Advertising & Marketing Community Networking platform,New Delhi,"Seedfund, Bedrock Ventures",Seed Funding,8.0
2319,2015-10-09,Zeppery,Ecommerce,Food Ordering & Delivery App,New Delhi,Suyash Sharma,Seed Funding,0.616
2320,2015-10-12,Zify,Mobility,Ride Sharing platform,Hyderabad,Sean O\\xe2\\x80\\x99Sullivan & Others,Seed Funding,1.52
2321,2015-10-12,Faircent,FinTech,Online P2P lending marketplace,Gurgaon,Aarin Capital Partners,Private Equity,0.0
2322,2015-10-12,Bizongo,B2B,B2B marketplace for industrial goods,Mumbai,Accel Partners,Seed Funding,0.0
2323,2015-10-12,Gridle,SaaS,Cloud Based Collaboration platform,Ahmedabad,LetsVenture,Seed Funding,0.8
2324,2015-10-12,Tripoto,Travel,global community for travellers,New Delhi,"500 Startups, IDG Ventures & Advantedge fund, Neeraj Arora, Leon Seynave",Private Equity,0.0
2325,2015-10-12,Mubble,Telecom,Prepaid Bill manager App,Bangalore,Accel Partners,Private Equity,0.0
2326,2015-10-13,Voodoo,Gaming,Mobile Only Shopping Assistant,New Delhi,SAIF Partners,Seed Funding,8.0
2327,2015-10-13,Lookup,Local,Mobile Messaging Assistant App,Bangalore,"Khosla Impact, Biz Stone, Catamaran Ventures, Global Founders Capital, European investment fund",Private Equity,20.0
2328,2015-10-14,AskMyGift,Gifting,Personalized Wish List creator app,Noida,Turning Ideas,Seed Funding,0.4
2329,2015-10-14,Gaana.com,Music,Music Streaming mobile app,Mumbai,Micromax Informatics Ltd,Private Equity,0.0
2330,2015-10-14,Zappfresh,FoodTech,Raw Meat & Ready to eat food etailer,Gurgaon,Undisclosed Investors,Seed Funding,0.616
2331,2015-10-14,GymTrekker,Fitness,Gym Discovery platform,Mumbai,"Dewang Neralla,Roopak Taneja, Manisha Gupta",Seed Funding,0.0
2332,2015-10-15,Bounty App,Rewards,Online Purchase rewards app,Bangalore,"Fireside Ventures, Mumbai Angels MAPE Advisory Group.",Seed Funding,0.0
2333,2015-10-16,Homers.in,FoodTech,Home rental platform,Gurgaon,"Devesh Rai G, Rajesh Aggarwal, Amitpal Bhutani",Seed Funding,0.0
2334,2015-10-16,mShipper,Logistics,Crowdsourced Delivery platform,New Delhi,Vijai Laxmi,Seed Funding,0.0
2335,2015-10-16,BolRealty,RealEstate,Real Estate Insights platform,New Delhi,Manpreet Singh,Seed Funding,0.0
2336,2015-10-17,S-Cube Futuretech,AI,Structural & Civil Engg Service Automation,Mumbai,Parampara Capital,Private Equity,8.0
2337,2015-10-19,LetsVenture,Investment,Startup Funding Marketplace,Bangalore,"Accel Partners, Anupam Mittal & other marquee investors",Private Equity,0.0
2338,2015-10-19,Citrus Payment,FinTech,Payments Solution platform,Mumbai,"Sequoia Capital, Ascent Capital, eContext Asia, Beenos Asia",Private Equity,200.0
2339,2015-10-19,Holidify,Travel,Travel Destination Discovery platform,New Delhi,Aarti Group,Seed Funding,0.8
2340,2015-10-20,PrimaSeller,Retail,Order Fulfillment SAAS platform,Bangalore,"Dr. Aniruddha Malpani Manish Gupta, M&S Partners & others",Seed Funding,0.0
2341,2015-10-20,Opinio,Analytics,Last Mile Delivery Service,Bangalore,"Delhivery, Sands Capital and Accel Partners",Private Equity,56.0
2342,2015-10-20,Attune Technologies,HealthTech,Healthcare IT Solutions & services,Chennai,"Qualcomm Venture, Norwest Venture Partners",Private Equity,80.0
2343,2015-10-20,iChef.in,FoodTech,Gourmet Meals Delivery,Mumbai,Springboard Ventures,Private Equity,0.0
2344,2015-10-21,Jiyo Natural,FoodTech,Healthy Meals Food delivery platform,Bangalore,Indian Angel Network,Seed Funding,0.0
2345,2015-10-21,AgentDesks,RealEstate,Real Estate Mobile CRM,New York/ India,"Sierra Ventures, Cota Capital, Vegas Tech Fund",Seed Funding,23.6
2346,2015-10-21,White Owl Brewery,Beverage,Micro-Brewery,Mumbai,"Arihant Patni, RAAY Global Investments",Private Equity,12.24
2347,2015-10-21,MealHopper,FoodTech,Home Made Food Marketplace,Gurgaon,"Alok Bajpai, Rajnish Kumar, Amit Dey",Seed Funding,0.8
2348,2015-10-21,Zenify.in,Housing,residential rental management platform,Bangalore,"Atul Jalan, Shrikanth & Bharath",Seed Funding,5.12
2349,2015-10-21,Stockal,FinTech,Personalized Stock Intelligence Platform,Bangalore,"R Natarajan, Mohan Alexander",Seed Funding,0.0
2350,2015-10-23,Medd,HealthTech,Personal Diagnostic Mobile App,Mumbai,Group of Angel investors,Seed Funding,1.2
2351,2015-10-23,Leaping Caravan,Travel,Online food ordering & Delivery service,Gurgaon,Group of Angel investors,Seed Funding,1.2
2352,2015-10-23,Frsh,Grocery,Online food ordering & Delivery service,Gurgaon,"Mumbai Angels, Mayank Bhangdia, Kae Capital",Private Equity,8.0
2353,2015-10-23,Qik Stay,Travel,Hotel Aggregator & booking platform,New Delhi,ID Enablers Pvt Ltd,Seed Funding,2.0
2354,2015-10-26,Parcelled,Logistics,Online Logistics Platform,Bangalore,Delhivery,Private Equity,40.0
2355,2015-10-26,AlmaMapper,EdTech,Online Student & Campus Social Networking platform,Ahmedabad,Oswal Techno Ventures LLP,Seed Funding,3.2
2356,2015-10-26,Flexing It,Freelance,Professionals & Project Search Marketplace,New Delhi,undisclosed private investors,Seed Funding,4.0
2357,2015-10-26,Netmeds.com,Pharmacy,Online Pharmacy,Chennai,"OrbiMed, Pradip Dadha Group",Private Equity,400.0
2358,2015-10-26,Razorpay,FinTech,Online Payment Gateway,Jaipur,"Tiger Global Management, Matrix Partners",Private Equity,72.0
2359,2015-10-27,Jombay,HR,Psychometric Test Online Software,Pune,Ventureworks India,Private Equity,0.0
2360,2015-10-27,Happitoo,Kids,Location based Nightlife recommendation\\xc2\\xa0 Platform,Mumbai,Unnamed investor,Seed Funding,0.616
2361,2015-10-27,Care24,HealthTech,Professional Health Services Platform,Mumbai,India Quotient,Seed Funding,2.8
2362,2015-10-27,Roadrunnr,Logistics,Hyperlocal Logistics Service,Bangalore,"Sequoia Capital, Nexus Venture Partners",Private Equity,80.0
2363,2015-10-27,Simpli5d,SaaS,Online user engagement platform,Gurgaon,"Redcliffe Capital, YourNest Angel Fund",Private Equity,0.0
2364,2015-10-28,ORIGA Leasing,FinTech,Asset Financing platform,Mumbai,"ah! Ventures, 500 Startups & Other HNIs",Seed Funding,8.8
2365,2015-10-28,Smartivity.in,EdTech,Virtual Reality activity based learning platform,New Delhi,S Chand and Co Pvt Ltd,Seed Funding,1.6
2366,2015-10-28,UrDoorStep,Delivery,Online Grocery Store,Bangalore,Jupiter Capital,Private Equity,0.0
2367,2015-10-29,Tavaga,FinTech,Investment management platform,Mumbai,Tracxn Syndicate,Seed Funding,0.0
2368,2015-10-29,Moglix,B2B,Industrial Toons Marketplace,Noida,"Accel Partner, Jungle Ventures",Private Equity,0.0
2369,2015-10-29,ZopHop,Mobility,Public Commute helper App,Mumbai,"Amit Singhal, PK Gulati & others",Seed Funding,3.6
2370,2015-10-30,Niki.ai,AI,Artificial Intelligence Ecommerce Chatbot,Bangalore,Unilazer Ventures,Seed Funding,0.0
2371,2015-10-30,Instavans,Logistics,Truck Aggregator & Logistics service,Bangalore,Suresh Vaswani,Seed Funding,0.0
2372,2015-10-30,LiftO,Logistics,Ridesharing Mobile app,Mumbai,"Rajesh Bhatia, Dheeraj Mehta & Others",Seed Funding,1.04
2373,2015-10-30,TinyOwl,FoodTech,Food Discovery & Delivery Mobile app,Mumbai,"Sequoia Capital, Matrix Partners",Private Equity,60.0
2374,2015-10-30,Toppr.com,EdTech,Competitive exam learning platform,Mumbai,InnoVen Capital,Private Equity,16.0
2375,2015-10-30,Kleeto,Social,Document Digitization platform,Gurgaon,GREX,Seed Funding,1.84
2376,2015-10-30,BeaconsTalk,Marketing,proximity marketing & Mobile Advertising platform,Mumbai,Puneet Bhatia & others,Seed Funding,0.64
2377,2015-10-31,Jugnoo,Mobility,Autorickshaw Aggregator & Booking platform,Chandigarh,Paytm,Private Equity,80.0
2378,2015-09-01,TOFlo,IoT,FinTech Startup Incubation platform,Mumbai,Tania Johny Palathinkal,Seed Funding,0.8
2379,2015-09-01,FXMartIndia,FinTech,Payment Services platform,Chandigarh,Flipkart,Private Equity,0.0
2380,2015-09-01,Stylecracker,Fashion,Personalized Styling platform,Mumbai,Group of HNI investors,Private Equity,8.0
2381,2015-09-01,Luxuryhues,Luxury,Luxury goods\\xc2\\xa0 Shopping Platform,Gurgaon,Reliance Capital,Private Equity,7.2
2382,2015-09-02,HolaChef,FoodTech,Food Delivery Platform,Mumbai,Ratan Tata,Private Equity,0.0
2383,2015-09-02,Zivame,Fashion,Online Lingerie Marketplace,Bangalore,"Zodius Technology Fund, Khazanah Nasional Berhad",Private Equity,320.0
2384,2015-09-02,Capillary Tech,SaaS,Cloud software solutions,New Delhi,"Warburg Pincus, Sequoia Capital, Norwest Venture Partners",Private Equity,360.0
2385,2015-09-03,Jobspire,Jobs,Job Search Platform,Bangalore,Purvi Capital,Seed Funding,2.08
2386,2015-09-03,MeraDoctor,HealthTech,Doctor consultancy Mobile App,Mumbai,India Quotient & other investors,Seed Funding,0.0
2387,2015-09-03,Vistaar Finance,FinTech,Small Business Financing (NBFC),Bangalore,"WestBridge Capital, Omidyar Network, Elevar Equity, Saama Capital,\\xc2\\xa0 Lok Capital",Private Equity,320.0
2388,2015-09-03,HiJinny,AI,Beauty & Wellness Services Marketplace,Mumbai,CMYK Health Boutique Pvt Ltd & Other individual investors,Seed Funding,0.0
2389,2015-09-04,Clapsnslaps,Social,Online Movie Review Platform,Mumbai,R M Picture Company Pvt. Ltd.,Seed Funding,1.2
2390,2015-09-04,Blubox,Logistics,ECommerce Brands\\xe2\\x80\\x99 Full Service Agency,Mumbai,Ashish Jhalani,Seed Funding,0.8
2391,2015-09-04,RoomCentral,Hospitality,Cloud-based Hotel Booking Platform,Bangalore,Karanpal Singh,Seed Funding,16.0
2392,2015-09-07,YouthKiAwaaz,Media,Community Driven News/Views Platform,New Delhi,"Raghav Bahl, Ritu Kapur",Seed Funding,4.8
2393,2015-09-07,Prozo,Logistics,Study Material Marketplace,New Delhi,"Nalin Jain, Shomil Pant, Dinesh Kundu & others",Seed Funding,1.64
2394,2015-09-07,Zomato,FoodTech,Restaurant Ratings & Reviews platform,Gurgaon,"Temasek, Vy Capital",Private Equity,480.0
2395,2015-09-07,Sahayog Dairy,Dairy,Dairy Based Product Manufacturer,Bhopal,Acumen Fund,Private Equity,14.4
2396,2015-09-08,MockBank,EdTech,Government Test Preparation platform,Bangalore,Blume Ventures,Seed Funding,3.2
2397,2015-09-08,ReportBee,EdTech,Smart Report Cards for Schools,Chennai,India Educational Investment Fund,Seed Funding,0.0
2398,2015-09-08,GuruG Learning,EdTech,Teacher empowerment platform,Bangalore,India Educational Investment Fund,Seed Funding,0.0
2399,2015-09-10,OnlineTyari,EdTech,Multilingual Test Preparation Platform,Gurgaon,"500 Startups, TV Mohandas Pai, Tandem Capital, Vikram Chachra, Aloke Bajpai",Private Equity,6.16
2400,2015-09-10,IndustryBuying,B2B,Industrial Tools Marketplace,New Delhi,"Kalaari Capital, SAIF Partners, Beenextan investment fund",Private Equity,73.6
2401,2015-09-10,The/Nudge Foundation,Nonprofit,Non Profit Organization to alleviate poverty,Bangalore,"Nanadan Nilekani, InMobi, Paytm",Seed Funding,2.52
2402,2015-09-11,FitMeIn,Fitness,Gym & Fitness Studios Subscription platform,New Delhi,Green House Ventures,Seed Funding,0.8
2403,2015-09-11,Envoged,Fashion,pre-used luxury item Marketplace,Mumbai,"Ankush Nijhawan, Manish Dhingra, Gaurav Bhatnagar",Seed Funding,0.0
2404,2015-09-11,Zapyle,Fashion,pre-used apparel shopping mobile app,Bangalore,undisclosed,Seed Funding,8.0
2405,2015-09-11,Renomania,Home,Home Design & D\\xc3\\xa9cor platform,New Delhi,Subodh Gupta,Seed Funding,0.0
2406,2015-09-12,CredR,Automotive,Used Vehicles Marketplace,Mumbai,Eight Road Ventures,Private Equity,120.0
2407,2015-09-12,YatraGenie,Travel,Online Bus & Cab ticketing platform,Hyderabad,Ash Bhardwaj,Private Equity,0.0
2408,2015-09-14,CanvasFlip,Design,Mobile App testing platform,Hyderabad,Bessemer Venture Partners,Seed Funding,9.6
2409,2015-09-14,Shadowfax,Logistics,Hyperlocal Delivery Services,Gurgaon,Eight Roads Ventures,Private Equity,72.0
2410,2015-09-14,UE Life Sciences,HealthTech,Early Cancer Detection Solutions,US/India,"Aarin Capital, Unitus Seed Fund",Private Equity,24.0
2411,2015-09-14,Ola Cabs,Mobility,Cab rental Mobile app,Bangalore,"Falcon Edge Capital, NY based Hedge Fund, Tiger Global, Softbank",Private Equity,1800.0
2412,2015-09-15,Coverfox,InsurTech,Online Insurance Distribution Platform,Mumbai,Cataraman Ventures,Private Equity,16.0
2413,2015-09-15,MoEngage,Marketing,Mobile Marketing Automation Platform,Bangalore,"Helion Venture Partners, Exfinity Ventures",Private Equity,34.0
2414,2015-09-15,Mubble,Telecom,Prepaid Mobile Bill Manager App,Bangalore,Nandan Nilekani,Seed Funding,0.0
2415,2015-09-15,Tea Trails,FoodTech,Chain of Tea Caf\\xc3\\xa9\\xe2\\x80\\x99s,Mumbai,"Anil Matai, Vikram Tandon, Shyam Sundar R & others",Seed Funding,8.0
2416,2015-09-15,Room on Call,Hospitality,Branded Budget Hotel Marketplace,Noida,Payal Syal,Seed Funding,2.4
2417,2015-09-15,FYNE,Beauty,Home Fitting & Fixtures Marketplace,Bangalore,Sandeep Dama & Others,Seed Funding,0.0
2418,2015-09-16,ChaiPoint,FoodTech,Food Subscription platform,Bangalore,Eight Roads Ventures,Private Equity,80.0
2419,2015-09-16,WedmeGood.com,Wedding,Wedding Planning Platform,Gurgaon,Indian Angel Network,Seed Funding,3.28
2420,2015-09-16,XSTOK,B2B,B2B Mobile Auction Marketplace,Mumbai,Oliphans Capital,Seed Funding,3.6
2421,2015-09-17,UniLog,Logistics,ECommerce Data Analytics Platform,Bangalore,Kalaari Capital,Private Equity,0.0
2422,2015-09-17,Paintcollar,Services,Designer Merchandize Marketplace,Mumbai,Applyifi,Seed Funding,0.0
2423,2015-09-17,YepMe,Fashion,Private label Fashion eTailer,Gurgaon,"Khazanah Nasional Berhad, Helion Venture Partners",Private Equity,600.0
2424,2015-09-17,Bueno,FoodTech,Online Food ordering & delivery,Gurgaon,High Networth Individuals (No details),Seed Funding,4.8
2425,2015-09-18,Plabro,Collaboration,Real Estate Broker Platform App,New Delhi,"Sachin Bansal & Binny Bansal, Sol Primero, Outbox Ventures, Sangram Singh",Seed Funding,2.8
2426,2015-09-18,CureJoy,Health,Online Health & Wellness platform,Bangalore,"Accel Partners, Subrata Mitra, Larry Braitman, Venk Krishna",Private Equity,9.2
2427,2015-09-18,Briston Technomach,Manufacturing,Internet of Things platform,New Delhi,Undisclosed,Seed Funding,1.2
2428,2015-09-18,LabStreet,Marketplace,Diagnostic Labs aggregator platform,Gurgaon,Multiple investors,Seed Funding,1.2
2429,2015-09-19,DailyNinja,Grocery,Hyperlocal Delivery Platform,Bangalore,"Aprameya Radhakrishna, Naman Sarawagi, Afsal Salu,",Seed Funding,0.0
2430,2015-09-21,Portea Medical,HealthTech,Home Medical Care Services,Bangalore,"Accel Partners, International Finance Corporation (IFC), Qualcomm Ventures, Ventureast",Private Equity,300.0
2431,2015-09-21,Neotrade Analytics,Analytics,Real-Time stock data platform,Bangalore,Rainmatter,Seed Funding,1.88
2432,2015-09-21,DishCo,FoodTech,Food discovery & table booking app,Mumbai,"Anand Mahindra, Uday Punj, Ashish Hemrajani, Sanjeev Mehra",Seed Funding,0.0
2433,2015-09-21,LafaLafa,Ecommerce,coupons and cashback aggregator app,Mumbai,500 Startups,Seed Funding,1.0
2434,2015-09-21,ConnectAbank,FinTech,Financial Products lead generation platform,Mumbai,Prakhar Bumb,Seed Funding,0.0
2435,2015-09-22,VillFarm,AgriTech,Sustainable Agri-inputs Firm,Bangalore,"Unitus Seed Fund, Rianta Capital, R Ramaraj, Sunil Edwards",Seed Funding,0.0
2436,2015-09-22,Bestdealfinance,FinTech,Financial Services Portal,Mumbai,"Kalaari Capital, YourNest Angel Fund",Private Equity,24.0
2437,2015-09-22,GameXS.in,Gaming,Pre-owned games Marketplace,New Delhi,Lead Angels,Seed Funding,0.0
2438,2015-09-22,The Man Company,Grooming,Content-based Subscription eCommerce platform,New Delhi,"Karan Bajwa, Amanpreet Bajaj, Manish Vij",Seed Funding,0.0
2439,2015-09-22,Virtual Logic,ITServices,"virtual reality, 3d simulation and stereoscopic products",Bangalore,Swarnim Multiventures,Private Equity,6.4
2440,2015-09-22,Furdo,FoodTech,Online Interior Designing platform,Bangalore,Bhavdeep Reddy,Seed Funding,3.2
2441,2015-09-22,LogiNext,Logistics,End-to-end Logistics platform,Mumbai,Paytm,Private Equity,80.0
2442,2015-09-22,Korra,Security,Private Label Apparel sales,New Delhi,Asha Jadeja Motwani & Others,Seed Funding,2.4
2443,2015-09-23,Credihealth,HealthTech,Healthcare Consulting platform,Gurgaon,Rajat Malhotra,Seed Funding,0.0
2444,2015-09-23,Amigobulls,Trading,Stock Market Portal,Bangalore,"Sharad Sharma, Vijay Anand, Mohandas Pai. Pallav Nadhani, Singapore Angels Network & others",Seed Funding,0.0
2445,2015-09-23,SilverPush,AdTech,Cross-device retargeting platform,Gurgaon / SFO,M&S Partners,Private Equity,9.6
2446,2015-09-23,Juggernaut,Publishing,Digital & Physical Publishing platform,New Delhi,"William Bissell, Neeraj Aggarwal, Nandan Nilekani",Private Equity,18.0
2447,2015-09-23,InnerChef,FoodTech,Food Delivery Platform,New Delhi,"Phanindra Sama, Anupam Mittal, Vijay Shekhar Sharma, Vishal Gondal, Sateesh Andara & others",Private Equity,14.0
2448,2015-09-24,Quintype,SaaS,Data Driven Publishing platform,Bangalore,Raghav Bahl,Private Equity,26.4
2449,2015-09-24,Capabiliti,EdTech,Employee OnBoarding & Orientation platform,Noida,"500 Startups, Smile Multimedia, Kunal Bahl, Rohit Bansal, Girish Matrubootham",Seed Funding,3.2
2450,2015-09-24,Fourth Partner Energy,Energy,Solar Power Solutions company,Hyderabad,"Infuse Ventures, The Chennai Angels",Private Equity,16.0
2451,2015-09-24,Licious,FoodTech,Online Meat Ordering platform,Bangalore,"Kanwaljit Singh, TV Mohandas Pai",Seed Funding,8.0
2452,2015-09-25,TravelKhana,Travel,online meal-booking platform for train travelers,New Delhi,Astarc Ventures & Others,Seed Funding,0.0
